order,config_id,model,family,dataset,task,metric,n_runs,mean,std,min,max
19,hef_gbdt_minilm,HEF-GBDT + MiniLM,hef_gbdt,wdc_80_medium_unseen,ranking,mrr_at_100,3,0.7134941351191969,0.005103157878298523,0.7079876796118146,0.7180643469509016
19,hef_gbdt_minilm,HEF-GBDT + MiniLM,hef_gbdt,wdc_80_medium_unseen,ranking,ndcg_at_100,3,0.7821417542640511,0.003953343537807032,0.7779341047742887,0.785778774839998
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,abt_buy,classification,f1,3,0.7332439513672113,0.0037580050029790714,0.7289293849658315,0.7358024691358025
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,abt_buy,ranking,hits_at_1,3,0.8917748917748918,0.029992221776084467,0.8571428571428571,0.9090909090909091
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,abt_buy,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,abt_buy,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,abt_buy,ranking,mrr_at_100,3,0.936560409287682,0.014326133107623693,0.9200216450216451,0.9451298701298702
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,abt_buy,ranking,ndcg_at_100,3,0.9514217089988244,0.010275531427616351,0.9395573555641081,0.957473820290154
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,amazon_google,classification,f1,3,0.5894155369720362,0.00363679526711723,0.5855379188712522,0.5927505330490405
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,amazon_google,ranking,hits_at_1,3,0.8139059304703476,0.02154530419806285,0.7914110429447853,0.8343558282208589
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,amazon_google,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,amazon_google,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,amazon_google,ranking,mrr_at_100,3,0.8925017041581458,0.01299668363963491,0.8786298568507157,0.9043967280163598
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,amazon_google,ranking,ndcg_at_100,3,0.9160270614569194,0.00898566104979087,0.9067561532686702,0.9246973390323774
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,link_lives_release2,classification,f1,3,0.8622960681707093,0.0010658876835525563,0.8612370229565726,0.8633686690223793
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,link_lives_release2,ranking,hits_at_1,3,0.8381804623415362,0.000369031811562566,0.837967401725791,0.8386065835730265
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,link_lives_release2,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,link_lives_release2,ranking,hits_at_100_end_to_end,3,0.9627692307692308,0.0,0.9627692307692308,0.9627692307692308
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,link_lives_release2,ranking,mrr_at_100,3,0.9065445473962944,0.000330498210940744,0.9061755390612545,0.9068133350375107
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,link_lives_release2,ranking,ndcg_at_100,3,0.9300996058194632,0.00028052545475035375,0.9297816216208402,0.9303120681706208
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,walmart_amazon,classification,f1,3,0.7773078086531271,0.005880878198002086,0.7736389684813754,0.7840909090909091
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,walmart_amazon,ranking,hits_at_1,3,0.9007633587786259,0.013221761889838715,0.8854961832061069,0.9083969465648855
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,walmart_amazon,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,walmart_amazon,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,walmart_amazon,ranking,mrr_at_100,3,0.9352011855828649,0.005427563596161669,0.9289587003327461,0.9388040712468193
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,walmart_amazon,ranking,ndcg_at_100,3,0.9491542000313491,0.0037841600546135285,0.9447948365552962,0.951592396530413
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_seen,classification,f1,3,0.4678921768737859,0.004790602704359159,0.4632068164213788,0.4727815063385533
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_1,3,0.46210596914822266,0.007066166165561881,0.45472837022132795,0.4688128772635815
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_100_end_to_end,3,0.994,0.0,0.994,0.994
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_seen,ranking,mrr_at_100,3,0.6172826871991741,0.0036985842503442657,0.6131361579685034,0.6202415290055492
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_seen,ranking,ndcg_at_100,3,0.7072932057212958,0.0028919501927235627,0.7040405763670218,0.7095742551767821
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_unseen,classification,f1,3,0.5269880825696732,0.0012820067273810734,0.5255102040816326,0.5278008298755187
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_1,3,0.5987903225806451,0.010668352060744308,0.5866935483870968,0.6068548387096774
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_100_end_to_end,3,0.992,0.0,0.992,0.992
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_unseen,ranking,mrr_at_100,3,0.7268499692138806,0.005464938324376542,0.7218764770176062,0.7327003193938677
20,hef_gbdt_bge,HEF-GBDT + BGE,hef_gbdt,wdc_80_medium_unseen,ranking,ndcg_at_100,3,0.7925504747447694,0.004023216262720809,0.7890697839379395,0.7969553769081462
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,abt_buy,classification,f1,3,0.7289785732541363,0.009302865157965131,0.7182795698924731,0.7351598173515982
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,abt_buy,ranking,hits_at_1,3,0.9004329004329005,0.009918995010726905,0.8896103896103896,0.9090909090909091
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,abt_buy,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,abt_buy,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,abt_buy,ranking,mrr_at_100,3,0.9421881149153876,0.0028968423087476877,0.9389020070838251,0.9443722943722944
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,abt_buy,ranking,ndcg_at_100,3,0.955683974399596,0.002025704930706927,0.9533796838985485,0.9571842064659821
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,amazon_google,classification,f1,3,0.5846455031795056,0.00023913334082138833,0.5843920145190563,0.5848670756646217
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,amazon_google,ranking,hits_at_1,3,0.845679012345679,0.0163317982164481,0.8271604938271605,0.8580246913580247
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,amazon_google,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,amazon_google,ranking,hits_at_100_end_to_end,3,0.9938650306748467,0.0,0.9938650306748467,0.9938650306748467
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,amazon_google,ranking,mrr_at_100,3,0.9103533868965967,0.007568562249208103,0.9017489711934157,0.9159807956104252
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,amazon_google,ranking,ndcg_at_100,3,0.9283055295760632,0.004515640377562589,0.9230968672931629,0.9311181536278411
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,link_lives_release2,classification,f1,3,0.857185747707139,0.0008761094253022655,0.8561843640606768,0.8578109016513226
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,link_lives_release2,ranking,hits_at_1,3,0.8152939938992322,0.0012753082626467014,0.8141369517197854,0.8166614073840328
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,link_lives_release2,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,link_lives_release2,ranking,hits_at_100_end_to_end,3,0.9750769230769231,0.0,0.9750769230769231,0.9750769230769231
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,link_lives_release2,ranking,mrr_at_100,3,0.8919294673521002,0.0006057380606887607,0.8912379244528464,0.8923660402997088
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,link_lives_release2,ranking,ndcg_at_100,3,0.919046702813538,0.0004325217515416675,0.9185504926312915,0.9193438655934866
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,walmart_amazon,classification,f1,3,0.7880256201487271,0.00489585551159267,0.782608695652174,0.7921348314606742
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,walmart_amazon,ranking,hits_at_1,3,0.9134860050890585,0.011660497951541598,0.9007633587786259,0.9236641221374046
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,walmart_amazon,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,walmart_amazon,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,walmart_amazon,ranking,mrr_at_100,3,0.9447655398037077,0.007852699963354592,0.9368411486732098,0.9525445292620865
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,walmart_amazon,ranking,ndcg_at_100,3,0.9568713849798121,0.00595892616017328,0.9509068916869278,0.9628247283600802
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_seen,classification,f1,3,0.4812111227045156,0.0008399893630356813,0.48028673835125446,0.4819277108433735
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_1,3,0.47513440860215056,0.005073813464563671,0.46975806451612906,0.4798387096774194
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_100_end_to_end,3,0.992,0.0,0.992,0.992
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_seen,ranking,mrr_at_100,3,0.6292195679633608,0.0030059178797337766,0.6274636031761439,0.6326904219406084
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_seen,ranking,ndcg_at_100,3,0.7166775542664069,0.00215128069801608,0.7152523984773976,0.7191521500026051
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_unseen,classification,f1,3,0.5249446537626002,0.0020683349823564815,0.5225563909774437,0.5261514441842311
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_1,3,0.6012024048096193,0.005302106835800788,0.5971943887775552,0.6072144288577155
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_100_end_to_end,3,0.998,0.0,0.998,0.998
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_unseen,ranking,mrr_at_100,3,0.7320676567921057,0.0031350333980543887,0.7293660998320317,0.7355052095533057
21,hef_gbdt_gte,HEF-GBDT + GTE,hef_gbdt,wdc_80_medium_unseen,ranking,ndcg_at_100,3,0.7967026065262524,0.0023684642847034074,0.794683791186558,0.7993097975156008
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,abt_buy,classification,f1,3,0.7148199404571219,0.011088881303800459,0.7043478260869566,0.7264367816091954
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,abt_buy,ranking,hits_at_1,3,0.8679653679653679,0.0037490277220105263,0.8636363636363636,0.8701298701298701
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,abt_buy,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,abt_buy,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,abt_buy,ranking,mrr_at_100,3,0.9201393964380977,0.003849948978582985,0.9156954517344128,0.9224644403215831
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,abt_buy,ranking,ndcg_at_100,3,0.9400976566595156,0.0030879756435145023,0.9365340267577041,0.9419843525768803
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,amazon_google,classification,f1,3,0.5671425512151983,0.009058345367340973,0.5582255083179297,0.5763358778625954
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,amazon_google,ranking,hits_at_1,3,0.8282208588957055,0.018404907975460127,0.8098159509202454,0.8466257668711656
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,amazon_google,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,amazon_google,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,amazon_google,ranking,mrr_at_100,3,0.8991885698940912,0.011417847072832018,0.8885434095556793,0.911247443762781
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,amazon_google,ranking,ndcg_at_100,3,0.9198346926950133,0.008290954802338752,0.9119767980167627,0.9284996774023996
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,link_lives_release2,classification,f1,3,0.8514304720325797,0.002283119101702291,0.8490241102181401,0.853566229985444
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,link_lives_release2,ranking,hits_at_1,3,0.3537917243501,0.0002664283660312195,0.3534840793724042,0.35394554683894786
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,link_lives_release2,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,link_lives_release2,ranking,hits_at_100_end_to_end,3,0.6667692307692308,0.0,0.6667692307692308,0.6667692307692308
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,link_lives_release2,ranking,mrr_at_100,3,0.4543230274940486,0.0004624205603283105,0.4538468468730335,0.45477033488498125
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,link_lives_release2,ranking,ndcg_at_100,3,0.5614433172035249,0.0004862204854431754,0.5610167645625667,0.5619727422134418
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,walmart_amazon,classification,f1,3,0.7811759877206745,0.0052333127303075015,0.7758620689655172,0.7863247863247863
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,walmart_amazon,ranking,hits_at_1,3,0.8982188295165394,0.004407253963279529,0.8931297709923665,0.9007633587786259
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,walmart_amazon,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,walmart_amazon,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,walmart_amazon,ranking,mrr_at_100,3,0.9383708954319641,0.0023550108173192377,0.9365503453289712,0.941030534351145
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,walmart_amazon,ranking,ndcg_at_100,3,0.9515584355483274,0.0018985566226779975,0.9503595354691518,0.9537473811681636
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_seen,classification,f1,3,0.4570660848920503,0.006248253081460334,0.4512372634643377,0.4636627906976744
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_1,3,0.4493927125506073,0.011270778062408943,0.43724696356275305,0.45951417004048584
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_100_end_to_end,3,0.988,0.0,0.988,0.988
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_seen,ranking,mrr_at_100,3,0.6110083240361104,0.005344748765932621,0.6063014059282058,0.6168186647506129
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_seen,ranking,ndcg_at_100,3,0.7029446572146993,0.0039539929660071275,0.6995581229300402,0.7072898292439649
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_unseen,classification,f1,3,0.49805700833656713,0.009257064231053902,0.49068825910931174,0.5084473049074819
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_1,3,0.5731462925851704,0.005302106835800788,0.5691382765531062,0.5791583166332666
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_100_end_to_end,3,0.998,0.0,0.998,0.998
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_unseen,ranking,mrr_at_100,3,0.7092902718153219,0.00322519442893441,0.7063357094920221,0.7127309174904365
22,hef_gbdt_roberta,HEF-GBDT + RoBERTa embedding,hef_gbdt,wdc_80_medium_unseen,ranking,ndcg_at_100,3,0.7790977279990835,0.002317969005210344,0.7769566718762323,0.7815592590505192
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,abt_buy,classification,f1,3,0.6930542593309205,0.015656137279221365,0.6751269035532995,0.7040358744394619
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,abt_buy,ranking,hits_at_1,3,0.884514435695538,0.019815838412784084,0.8661417322834646,0.905511811023622
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,abt_buy,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,abt_buy,ranking,hits_at_100_end_to_end,3,0.8246753246753247,0.0,0.8246753246753247,0.8246753246753247
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,abt_buy,ranking,mrr_at_100,3,0.9303046399503093,0.00984194154905056,0.9200881139857519,0.9397234436604516
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,abt_buy,ranking,ndcg_at_100,3,0.9476116681574495,0.007162789297937291,0.9400690732591105,0.9543219275281668
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,amazon_google,classification,f1,3,0.5687827349573282,0.011637842925491377,0.5557461406518011,0.578125
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,amazon_google,ranking,hits_at_1,3,0.8498896247240618,0.01011606113676785,0.8410596026490066,0.8609271523178808
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,amazon_google,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,amazon_google,ranking,hits_at_100_end_to_end,3,0.9263803680981595,0.0,0.9263803680981595,0.9263803680981595
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,amazon_google,ranking,mrr_at_100,3,0.9170556081152107,0.00571334089667831,0.9126458530432039,0.9235099337748344
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,amazon_google,ranking,ndcg_at_100,3,0.9336804714210953,0.003421718228562909,0.9308765038642721,0.93749315636118
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,link_lives_release2,classification,f1,3,0.8474187577305063,0.005326955886305377,0.8412743163236538,0.8507376337865201
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,link_lives_release2,ranking,hits_at_1,3,0.8814074717636837,0.002298654483983148,0.8788010425716768,0.8831450912250217
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,link_lives_release2,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,link_lives_release2,ranking,hits_at_100_end_to_end,3,0.7083076923076923,0.0,0.7083076923076923,0.7083076923076923
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,link_lives_release2,ranking,mrr_at_100,3,0.9318020301954404,0.001549333190277168,0.9300167933475926,0.932795298419708
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,link_lives_release2,ranking,ndcg_at_100,3,0.9489480780525009,0.0011773381567561439,0.9475938014217266,0.9497280572199744
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,walmart_amazon,classification,f1,3,0.7626895310969917,0.014083641319941739,0.7466666666666667,0.773109243697479
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,walmart_amazon,ranking,hits_at_1,3,0.9315476190476191,0.0051549131177644975,0.9285714285714286,0.9375
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,walmart_amazon,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,walmart_amazon,ranking,hits_at_100_end_to_end,3,0.8549618320610687,0.0,0.8549618320610687,0.8549618320610687
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,walmart_amazon,ranking,mrr_at_100,3,0.9578869047619049,0.001968564963589697,0.9563988095238096,0.9601190476190476
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,walmart_amazon,ranking,ndcg_at_100,3,0.9665562613817067,0.001183054135343423,0.9653607314578035,0.9677264320022102
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_seen,classification,f1,3,0.44394966902572075,0.003290656859044829,0.44149377593360994,0.44768856447688565
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_1,3,0.4794794794794795,0.004587162857813635,0.4744744744744745,0.48348348348348347
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_seen,ranking,hits_at_100_end_to_end,3,0.666,0.0,0.666,0.666
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_seen,ranking,mrr_at_100,3,0.6398147611585191,0.0013161763262883141,0.6383425693074816,0.6408776727617307
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_seen,ranking,ndcg_at_100,3,0.7257480162909001,0.0010166815596414887,0.7245983630496254,0.726528669203189
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_unseen,classification,f1,3,0.4760863044063196,0.005368280952261862,0.46988973706530957,0.4793272599859846
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_1,3,0.607176581680831,0.0058970708200173525,0.6005665722379604,0.6118980169971672
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_unseen,ranking,hits_at_100_end_to_end,3,0.706,0.0,0.706,0.706
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_unseen,ranking,mrr_at_100,3,0.7323959318871924,0.004419833498666884,0.7280850898402427,0.7369172372676521
23,hef_gbdt_bert,HEF-GBDT + BERT embedding,hef_gbdt,wdc_80_medium_unseen,ranking,ndcg_at_100,3,0.7964697570157603,0.0034115636123941313,0.7931468041174858,0.7999635146409998
24,hef_gbdt_jina,HEF-GBDT + Jina embedding,hef_gbdt,abt_buy,classification,f1,3,0.7025944117189243,0.016241342292215626,0.6853448275862069,0.7175925925925926
24,hef_gbdt_jina,HEF-GBDT + Jina embedding,hef_gbdt,abt_buy,ranking,hits_at_1,3,0.8852813852813852,0.009918995010726905,0.8766233766233766,0.8961038961038961
24,hef_gbdt_jina,HEF-GBDT + Jina embedding,hef_gbdt,abt_buy,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
24,hef_gbdt_jina,HEF-GBDT + Jina embedding,hef_gbdt,abt_buy,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
24,hef_gbdt_jina,HEF-GBDT + Jina embedding,hef_gbdt,abt_buy,ranking,mrr_at_100,3,0.9320122998694428,0.005889887225014032,0.927226345083488,0.9385899814471244
24,hef_gbdt_jina,HEF-GBDT + Jina embedding,hef_gbdt,abt_buy,ranking,ndcg_at_100,3,0.9490222720938526,0.00437134115437793,0.9455121594073591,0.9539186585986784
24,hef_gbdt_jina,HEF-GBDT + Jina embedding,hef_gbdt,amazon_google,classification,f1,3,0.5635860933223364,0.011209057510766212,0.5532646048109966,0.5755102040816327
24,hef_gbdt_jina,HEF-GBDT + Jina embedding,hef_gbdt,amazon_google,ranking,hits_at_1,3,0.8157349896480331,0.01996615064387779,0.8012422360248447,0.8385093167701864
24,hef_gbdt_jina,HEF-GBDT + Jina embedding,hef_gbdt,amazon_google,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
24,hef_gbdt_jina,HEF-GBDT + Jina embedding,hef_gbdt,amazon_google,ranking,hits_at_100_end_to_end,3,0.9877300613496932,0.0,0.9877300613496932,0.9877300613496932
