model,dataset,scenario,mask_probability,mask_seed,queries,mrr_at_100,hits_at_1,mrr_retention,hits_at_1_retention,total_seconds,semantic_encoding_seconds,structured_features_seconds,cached_fusion_seconds,neural_scoring_seconds,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,rss_peak_bytes
joint_neural_hef_jina,abt_buy,p10_seed20260727,0.1,20260727,154,0.8979143065667843,0.8701298701298701,0.9266389684681229,0.9178082191780822,48.85805435299699,,7.793978527013678,,,4894441984,5291114496,5797736448
joint_neural_hef_jina,abt_buy,p30_seed20260725,0.3,20260725,154,0.8098388563492963,0.7662337662337663,0.8357459470071397,0.8082191780821918,42.52681230500457,,5.8764357379841385,,,4894441984,5291114496,5797675008
joint_neural_hef_jina,abt_buy,p30_seed20260726,0.3,20260726,154,0.7009575719462178,0.6493506493506493,0.7233815038449359,0.684931506849315,41.33183002300211,,5.559819311994943,,,4894441984,5291114496,5797679104
joint_neural_hef_jina,abt_buy,p30_seed20260727,0.3,20260727,154,0.7637647938711825,0.7272727272727273,0.7881979556057133,0.767123287671233,41.53791847800312,,5.784369077009615,,,4894441984,5291114496,5797679104
joint_neural_hef_jina,abt_buy,p50_seed20260725,0.5,20260725,154,0.6060810713945156,0.551948051948052,0.6254698635468251,0.5821917808219178,35.09288969000045,,4.17885751198628,,,4894441984,5291114496,5797679104
joint_neural_hef_jina,abt_buy,p50_seed20260726,0.5,20260726,154,0.5354703767282823,0.487012987012987,0.5526003026212254,0.5136986301369864,34.52682648599148,,4.068649616994662,,,4894441984,5291114496,5797679104
joint_neural_hef_jina,abt_buy,p50_seed20260727,0.5,20260727,154,0.5647143988589546,0.5064935064935064,0.5827798535013511,0.5342465753424657,33.7305925610126,,4.060654081986286,,,4487288320,5291114496,5797679104
joint_neural_hef_jina,abt_buy,p70_seed20260725,0.7,20260725,154,0.5531912990923847,0.4935064935064935,0.5708881248551327,0.5205479452054794,26.68708247000177,,2.8281210660206852,,,4705620480,5291114496,5797679104
joint_neural_hef_jina,abt_buy,p70_seed20260726,0.7,20260726,154,0.5407754545902652,0.4935064935064935,0.5580750921882466,0.5205479452054794,24.4574023019959,,2.653651290020207,,,4487288320,5291114496,5797683200
joint_neural_hef_jina,abt_buy,p70_seed20260727,0.7,20260727,154,0.5430320836803315,0.4675324675324675,0.5604039118060445,0.4931506849315068,26.322586911002873,,2.8044534389919136,,,4405460480,5291114496,5797683200
joint_neural_hef_jina,amazon_google,p00_seed20260725,0.0,20260725,163,0.9667689161554193,0.9386503067484663,1.0,1.0,27.39333700800489,,5.812889520006138,,,3893137408,4072669184,5624049664
joint_neural_hef_jina,amazon_google,p10_seed20260725,0.1,20260725,163,0.842661239796246,0.7975460122699386,0.8716263273619551,0.8496732026143791,25.387728451998555,,5.104905695989146,,,3869527040,4072669184,5633605632
joint_neural_hef_jina,amazon_google,p10_seed20260726,0.1,20260726,163,0.8414191811062798,0.7914110429447853,0.8703415749571037,0.8431372549019608,25.601697311998578,,5.165991468005814,,,3893137408,4072669184,5635678208
joint_neural_hef_jina,amazon_google,p10_seed20260727,0.1,20260727,163,0.9026148422794134,0.8588957055214724,0.9336407358532695,0.9150326797385621,25.75137893098872,,5.284348259010585,,,3893137408,4072669184,5635682304
joint_neural_hef_jina,amazon_google,p30_seed20260725,0.3,20260725,163,0.573724300191074,0.5153374233128835,0.5934451248935699,0.5490196078431373,22.040215102009824,,3.836400329018943,,,3845916672,4072669184,5636202496
joint_neural_hef_jina,amazon_google,p30_seed20260726,0.3,20260726,163,0.5557329036790026,0.50920245398773,0.5748353038583444,0.5424836601307189,22.16383162200509,,3.9108461249852553,,,3893137408,4072669184,5636202496
joint_neural_hef_jina,amazon_google,p30_seed20260727,0.3,20260727,163,0.5532429284108727,0.49079754601226994,0.5722597398052179,0.5228758169934641,22.27919437199307,,3.8936425850115484,,,3893137408,4072669184,5636202496
joint_neural_hef_jina,amazon_google,p50_seed20260725,0.5,20260725,163,0.4036928719644165,0.34355828220858897,0.41756914730957095,0.36601307189542487,18.594845123006962,,2.954814850992989,,,3845916672,4072669184,5637439488
joint_neural_hef_jina,amazon_google,p50_seed20260726,0.5,20260726,163,0.3659752760311508,0.31901840490797545,0.3785550713468699,0.3398692810457516,19.09796743199695,,3.0350189660093747,,,3845916672,4072669184,5641363456
joint_neural_hef_jina,amazon_google,p50_seed20260727,0.5,20260727,163,0.4058701820938998,0.3619631901840491,0.4198212988766092,0.38562091503267976,18.770578492010827,,2.9558102120063268,,,3822306304,4072669184,5641363456
joint_neural_hef_jina,amazon_google,p70_seed20260725,0.7,20260725,163,0.24529320642148625,0.17791411042944785,0.25372475502931097,0.1895424836601307,15.176340535996133,,2.2715233430062653,,,3822306304,4072669184,5641363456
joint_neural_hef_jina,amazon_google,p70_seed20260726,0.7,20260726,163,0.22088436573947823,0.15950920245398773,0.22847690078604938,0.1699346405228758,15.141058706009062,,2.2382901969976956,,,3798695936,4072669184,5641363456
joint_neural_hef_jina,amazon_google,p70_seed20260727,0.7,20260727,163,0.1933783796115248,0.13496932515337423,0.2000254418403715,0.1437908496732026,15.312729497993132,,2.2214896700024838,,,3798695936,4072669184,5641363456
joint_neural_hef_jina,link_lives_release2,p00_seed20260725,0.0,20260725,3250,0.85997798729536,0.7892307692307692,1.0,1.0,1351.1242972649925,,145.7088020839874,,,4798460928,5186256896,6908452864
joint_neural_hef_jina,link_lives_release2,p10_seed20260725,0.1,20260725,3250,0.6914172028026905,0.6009230769230769,0.8039940707984922,0.7614035087719299,1286.1858066749992,,132.86757181301073,,,4798460928,5186256896,6898171904
joint_neural_hef_jina,link_lives_release2,p10_seed20260726,0.1,20260726,3250,0.6903125410915537,0.6009230769230769,0.8027095475578323,0.7614035087719299,1269.2828881869937,,132.4593842260074,,,4798460928,5186256896,6908514304
joint_neural_hef_jina,link_lives_release2,p10_seed20260727,0.1,20260727,3250,0.6927251231360869,0.6006153846153847,0.8055149473240761,0.7610136452241717,1288.3919162319944,,133.21928244200535,,,4751648768,5186256896,6908694528
joint_neural_hef_jina,link_lives_release2,p30_seed20260725,0.3,20260725,3250,0.4391435341249955,0.3483076923076923,0.5106450869819431,0.44132553606237823,1081.902949433992,,114.60942872699525,,,4660383744,5186256896,6814584832
joint_neural_hef_jina,link_lives_release2,p30_seed20260726,0.3,20260726,3250,0.4444769210354852,0.35384615384615387,0.5168468584101436,0.4483430799220273,1094.7772018100077,,117.54360487000667,,,4615930880,5186256896,6807957504
joint_neural_hef_jina,link_lives_release2,p30_seed20260727,0.3,20260727,3250,0.4399946557432427,0.34892307692307695,0.5116347886148,0.4421052631578948,1082.4811633049976,,114.18026546001784,,,4615930880,5186256896,6810062848
joint_neural_hef_jina,link_lives_release2,p50_seed20260725,0.5,20260725,3250,0.25092916141665167,0.17323076923076924,0.29178556326287675,0.21949317738791427,882.9458918970049,,99.98135834600544,,,4445983744,5186256896,6705717248
joint_neural_hef_jina,link_lives_release2,p50_seed20260726,0.5,20260726,3250,0.26228063146171987,0.18553846153846154,0.30498528489850685,0.23508771929824562,874.427261039993,,96.24212084499595,,,4487290880,5186256896,6708105216
joint_neural_hef_jina,link_lives_release2,p50_seed20260727,0.5,20260727,3250,0.2552021359061854,0.17846153846153845,0.296754265430443,0.22612085769980506,875.5875075529912,,97.54489720999845,,,4529384448,5186256896,6712963072
joint_neural_hef_jina,link_lives_release2,p70_seed20260725,0.7,20260725,3250,0.1410075802979524,0.08123076923076923,0.16396649958613796,0.10292397660818714,651.4924730259954,,80.38551276399812,,,4214656000,5186256896,6591479808
joint_neural_hef_jina,link_lives_release2,p70_seed20260726,0.7,20260726,3250,0.13890253449154322,0.08123076923076923,0.1615187092502137,0.10292397660818714,647.8106511450023,,80.19507630699081,,,4178853888,5186256896,6600974336
joint_neural_hef_jina,link_lives_release2,p70_seed20260727,0.7,20260727,3250,0.1385171231577282,0.08276923076923078,0.16107054506518945,0.10487329434697858,645.1226306570024,,80.83323285501683,,,4214656000,5188354048,6598369280
joint_neural_hef_jina,walmart_amazon,p00_seed20260725,0.0,20260725,131,0.9640036851803107,0.9465648854961832,1.0,1.0,32.09817900598864,,6.967312366003171,,,4143835648,4387241984,5621272576
joint_neural_hef_jina,walmart_amazon,p10_seed20260725,0.1,20260725,131,0.9073882224645583,0.8625954198473282,0.9412704914036062,0.9112903225806451,29.422708206999232,,6.023772575994371,,,4109606400,4387241984,5631799296
joint_neural_hef_jina,walmart_amazon,p10_seed20260726,0.1,20260726,131,0.930386635860021,0.9007633587786259,0.9651276755088319,0.9516129032258064,29.4372365349991,,5.987565707997419,,,4143835648,4387241984,5633581056
joint_neural_hef_jina,walmart_amazon,p10_seed20260727,0.1,20260727,131,0.9175855244557534,0.8778625954198473,0.9518485650644841,0.9274193548387096,29.20105584000703,,5.921609412995167,,,4109606400,4387241984,5633581056
joint_neural_hef_jina,walmart_amazon,p30_seed20260725,0.3,20260725,131,0.7358582893792349,0.6717557251908397,0.7633355563797428,0.7096774193548387,25.239068643000792,,4.459918508990086,,,4109606400,4387241984,5632536576
joint_neural_hef_jina,walmart_amazon,p30_seed20260726,0.3,20260726,131,0.7476538595421192,0.6793893129770993,0.7755715782375617,0.717741935483871,25.504034529003548,,4.510450882007717,,,4058409984,4387241984,5632536576
joint_neural_hef_jina,walmart_amazon,p30_seed20260727,0.3,20260727,131,0.6670263111677682,0.6106870229007634,0.6919333623117896,0.6451612903225806,25.009696041001007,,4.437023224003497,,,4034799616,4387241984,5633310720
joint_neural_hef_jina,walmart_amazon,p50_seed20260725,0.5,20260725,131,0.5381636239926078,0.48091603053435117,0.5582588866265047,0.5080645161290323,20.8589521709946,,3.242457264015684,,,4034799616,4387241984,5633519616
joint_neural_hef_jina,walmart_amazon,p50_seed20260726,0.5,20260726,131,0.5159673141954115,0.4351145038167939,0.5352337570150504,0.4596774193548387,21.013140242997906,,3.306853778005461,,,4034799616,4387241984,5633523712
joint_neural_hef_jina,walmart_amazon,p50_seed20260727,0.5,20260727,131,0.47071646939723205,0.40458015267175573,0.4882932260878106,0.4274193548387097,20.597986920998665,,3.1447559100051876,,,4034799616,4387241984,5633523712
joint_neural_hef_jina,walmart_amazon,p70_seed20260725,0.7,20260725,131,0.3379766768129441,0.26717557251908397,0.35059687219943325,0.282258064516129,16.38306241700775,,2.2731358480086783,,,3963968512,4387241984,5633941504
joint_neural_hef_jina,walmart_amazon,p70_seed20260726,0.7,20260726,131,0.3662021554386058,0.3053435114503817,0.3798763024127963,0.3225806451612903,16.86486689999583,,2.437405497999862,,,3987578880,4387241984,5634072576
joint_neural_hef_jina,walmart_amazon,p70_seed20260727,0.7,20260727,131,0.32060651077208463,0.25190839694656486,0.33257809664090365,0.2661290322580645,16.375265328999376,,2.288827277981909,,,3916747776,4387241984,5634072576
joint_neural_hef_jina,wdc_80_medium_seen,p00_seed20260725,0.0,20260725,500,0.8719768507332462,0.81,1.0,1.0,346.429623745993,,42.8021074749995,,,6027293184,6591348736,5802700800
joint_neural_hef_jina,wdc_80_medium_seen,p10_seed20260725,0.1,20260725,500,0.7674575689966694,0.678,0.8801352562872669,0.837037037037037,333.252879770007,,38.13041351099673,,,6027293184,6591348736,5814706176
joint_neural_hef_jina,wdc_80_medium_seen,p10_seed20260726,0.1,20260726,500,0.7680858613281714,0.678,0.8808557941444056,0.837037037037037,332.5877596670034,,37.91029043600429,,,6027293184,6591348736,5814685696
joint_neural_hef_jina,wdc_80_medium_seen,p10_seed20260727,0.1,20260727,500,0.7791061722996494,0.7,0.8934941009552011,0.8641975308641974,333.7900260489987,,37.690695173019776,,,6027293184,6591348736,5815730176
