model_family,fraction_percent,dataset_count,run_count,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_macro_mean,roc_auc_macro_std,average_precision_macro_mean,average_precision_macro_std,brier_macro_mean,brier_macro_std,ece_macro_mean,ece_macro_std
hef_gbdt_e5_finetuned_roberta_oof,45,6,18,0.7767561103205656,0.11303275584291587,0.7591274819598569,0.13772630404586886,0.8011898991749085,0.10130702947593458,0.9584925311616399,0.027396062192256588,0.800160886109206,0.14281480728025298,0.039495960490134284,0.01830676271977927,0.02217251712004195,0.012453856408349284
hef_gbdt_e5_finetuned_roberta_oof,50,6,18,0.7807384117155589,0.10832374683766018,0.765049791968924,0.1287498871711307,0.8025412297581757,0.10202070350761096,0.9619229720072159,0.024016324708941002,0.8123669182929902,0.12876818907404322,0.03805328563562495,0.01608220569813891,0.019838692658086694,0.01455377397650625
hef_gbdt_e5_finetuned_roberta_oof,55,6,18,0.7801497519867093,0.11351176401002622,0.7610321706413954,0.12668767979985135,0.8064051405590719,0.11365813943309698,0.9629347170947028,0.023396734897253503,0.8187046266878145,0.12516405711701703,0.038396094379288065,0.018524625608370128,0.024733160686929368,0.015549462997237879
hef_gbdt_e5_finetuned_roberta_oof,60,6,18,0.7958634467235763,0.10749931274851911,0.7858383156986176,0.11909797567610422,0.811022336130742,0.10920797507520054,0.9643380926108623,0.02262330450217143,0.8319838693505429,0.12066613817313428,0.03647334845716084,0.017696791781255043,0.022286977523305197,0.013915164921689083
hef_gbdt_e5_finetuned_roberta_oof,65,6,18,0.799509907581823,0.10502991634277589,0.7837408774416412,0.13141085121295332,0.8235583212911046,0.09461484464838486,0.9678241725776274,0.021058451983940688,0.8431301798190832,0.11611461547253506,0.03599634759951069,0.01796412013316671,0.02470204061570743,0.014539144617630449
hef_gbdt_e5_finetuned_roberta_oof,70,6,18,0.7996562570667267,0.09937951511212678,0.7875338645017129,0.11422845764241844,0.8162892995500269,0.09687999382348608,0.9665578576329774,0.021920726181049212,0.8324466984728804,0.12249257014548351,0.035331061259606784,0.01642421185404178,0.020815993062864663,0.010901014031435455
hef_gbdt_e5_finetuned_roberta_oof,75,6,18,0.7874761965929717,0.1121804573245073,0.7570386446856155,0.12818307602275755,0.8262646984818456,0.11460834627654312,0.9645388653390123,0.026287256829445053,0.8341144345402915,0.1258756644570525,0.035515357238761744,0.017146227814185733,0.02384909581896096,0.010416638431015642
hef_gbdt_e5_finetuned_roberta_oof,80,6,18,0.7949625468773008,0.10007425869050994,0.7705566748488826,0.11314792694994867,0.8259254086463369,0.10271433279663272,0.9671016687669094,0.020803575016697086,0.8442285850199015,0.11001330992468697,0.03713756944157089,0.01639931824799388,0.030250991278182895,0.018941745922859934
hef_gbdt_e5_finetuned_roberta_oof,85,6,18,0.8047030754069926,0.09849401553829883,0.7815297015042111,0.1123217404302636,0.8326677006048034,0.09235218456391066,0.9701325653481849,0.02102329229193865,0.8510956624194578,0.1089130140157608,0.036991339356489246,0.020562052081475504,0.031684978222052455,0.027078750944175115
hef_gbdt_e5_finetuned_roberta_oof,90,6,18,0.8074784421354539,0.09633527083354045,0.792833664623765,0.1163122459059259,0.8288853343831797,0.09432331470506919,0.9699713947592076,0.019005943209969147,0.8502836871603581,0.10711529448437875,0.03534466737547866,0.017442154000636954,0.027858689222373056,0.018727130926096947
hef_gbdt_e5_finetuned_roberta_oof,95,6,18,0.8146948953949646,0.09580328465327019,0.8048905303157816,0.11785579207710248,0.8307779001706764,0.09361814433842743,0.9716399803075627,0.018199054577961348,0.861550135058502,0.098297713660151,0.03237083257543243,0.016061593416084173,0.022274354362578293,0.012386154261001297
hef_gbdt_e5_finetuned_roberta_oof,100,6,18,0.8169993652016023,0.09677484344582321,0.7922544838758734,0.12130402597800148,0.8482641570771926,0.0828431597515263,0.9722606928975681,0.01859126650654057,0.8607666942526501,0.10069701817302742,0.033356378353520406,0.01738533188488749,0.024858534634682176,0.015402566268432784
hef_gbdt_e5_official_ditto,1,6,18,0.4476935515548627,0.19047674585196503,0.34564142555873223,0.2167074764751984,0.7337571596859959,0.11560745423790748,0.7911802074105159,0.1095464799246454,0.3677544015333527,0.2513982725620542,0.0868883394411659,0.022981098409355548,0.06505389380505658,0.029439790934683494
hef_gbdt_e5_official_ditto,2,6,18,0.49177223923549596,0.18168935697331767,0.39507106892169913,0.2061282796367063,0.7423549899494029,0.13546503620874545,0.8521180922257764,0.06887457394783954,0.44370140470657865,0.22900375974303686,0.08326691661041402,0.024066499083750678,0.06389113801521536,0.026506965111648222
hef_gbdt_e5_official_ditto,3,6,18,0.5433494986195742,0.16551062955626628,0.48014995937537486,0.1791772327149363,0.6503455697568581,0.15928491489084873,0.8818880108420263,0.05751981220325831,0.5194305867628667,0.21326675204320597,0.07447325688841584,0.023372521901268508,0.056282788775423115,0.0236010414564499
hef_gbdt_e5_official_ditto,4,6,18,0.5650891639917879,0.16226168696081486,0.5281496684009344,0.18860081223158798,0.6336894921301414,0.1634480819400524,0.8875270020634862,0.05518735177458549,0.5412833506974407,0.2101104934857492,0.07175842135214273,0.022890638037416748,0.05862314115080225,0.026989727162075445
hef_gbdt_e5_official_ditto,5,6,18,0.5761015698780657,0.16289826173483354,0.5309272696582156,0.19287741031583716,0.6596427343165945,0.14779478274982624,0.8966438874398031,0.05159708796023733,0.5682426175647163,0.20405612281543964,0.06817391194446054,0.024774829967351312,0.05022135335726656,0.029977955683044913
hef_gbdt_e5_official_ditto,10,6,18,0.613732206841918,0.1687012576880028,0.573327808652077,0.22421616911896983,0.701344170980873,0.12453783949992676,0.9090940248023002,0.0513530147723067,0.6149964894689155,0.22072385024377508,0.06440410656351417,0.029673860110664987,0.04519694632770368,0.03590356145565444
hef_gbdt_e5_official_ditto,15,6,18,0.6358073347214883,0.17410506816049742,0.5990478517744564,0.2262732105425832,0.7180109092583731,0.12948648108551553,0.9157447482249964,0.05168644161774123,0.6492452173309469,0.21584914939005337,0.05962046820495625,0.026876385022652733,0.03749755691524413,0.024764938886395475
hef_gbdt_e5_official_ditto,20,6,18,0.6546635807498936,0.17090576198766266,0.6170179386234533,0.22857814825577197,0.735736317684957,0.10932721131087743,0.9233298891344826,0.0500485680030239,0.6561311800410603,0.22247510066678053,0.057648286207776324,0.02738836575841188,0.03672210358919502,0.023835917755738435
hef_gbdt_e5_official_ditto,25,6,18,0.6633168175711011,0.18030159267025833,0.6437253116176094,0.23777346177651348,0.7230515290823825,0.13178200226396766,0.9255491798247311,0.05224179593097956,0.6781340903746489,0.22330513018480685,0.05612803206970697,0.028295644906186253,0.03804296330786474,0.026678706076646214
hef_gbdt_e5_official_ditto,30,6,18,0.6630971030883697,0.18149288425861218,0.6292297070541688,0.23145369957245218,0.7324136240780941,0.13151226110637307,0.9265530152238467,0.0494387527847282,0.6831871578040456,0.2187054295106941,0.055530636046122295,0.02975585151327599,0.03714236330970613,0.030300421178983673
hef_gbdt_e5_official_ditto,35,6,18,0.6878711609753215,0.19021673890769472,0.6480043533770522,0.23521100009625756,0.7649248731176896,0.1245248805497071,0.9302633179015056,0.052308541700904,0.7030765201718983,0.22814846222482113,0.0522267813403916,0.03086256687751888,0.034085840452179765,0.02677030994436232
hef_gbdt_e5_official_ditto,40,6,18,0.7307658273163752,0.14275662348659723,0.6999041755338817,0.1697763546467209,0.7735289552600451,0.12085216180503332,0.95038469207944,0.03309192997634522,0.7612605630806505,0.1717932183900358,0.04431979555012689,0.022147102026121492,0.023121905743292447,0.015326945415357325
hef_gbdt_e5_official_ditto,45,6,18,0.7470941837483192,0.12342703101367122,0.7281208975956942,0.15363949157426207,0.7763782801428223,0.10704750465831278,0.9549811215936879,0.026192022464549672,0.7844502487434731,0.14058252498137738,0.04247858390360066,0.01962610438207177,0.02247899652554645,0.015360184171280288
hef_gbdt_e5_official_ditto,50,6,18,0.7364500916616576,0.13072748121667602,0.7261193979069885,0.1645592164770306,0.7633304732950591,0.12421861032773925,0.9525899597816003,0.029147086657181385,0.7814981204576684,0.14173986011505296,0.04359325178357345,0.02172795839510891,0.024879060373008684,0.023674546252306816
hef_gbdt_e5_official_ditto,55,6,18,0.7553361180637865,0.126431155415919,0.7485617955658698,0.1554886906814435,0.7728303085519244,0.11942344153264989,0.9540580924603794,0.027596461969755143,0.7949635799291008,0.1387547311169093,0.04088864149326546,0.019164902366029454,0.021037194395624913,0.01141004987199604
hef_gbdt_e5_official_ditto,60,6,18,0.7608690161514834,0.12960932603680062,0.7424285494222828,0.1594230557166983,0.7899807818307407,0.11134230094919158,0.959619865647897,0.026750060252606015,0.8023462578768427,0.14200891735315724,0.039888125887429654,0.020839414997359584,0.02325807352196446,0.017102935446939204
hef_gbdt_e5_official_ditto,65,6,18,0.7759217458095631,0.11199953720827875,0.7583770174962253,0.13006765679679105,0.7985345893940391,0.10318205803144663,0.9614927322311796,0.02384660282226424,0.8133503088795138,0.12750491074149048,0.03906671945207684,0.018612783781966322,0.025542158280019444,0.01740554858177335
hef_gbdt_e5_official_ditto,70,6,18,0.7719416328033675,0.11651046676045042,0.7669157816693365,0.13890488005608073,0.7874006604152655,0.11892978150098102,0.9627793775327584,0.023361303244724723,0.8221138828515904,0.12318927696575303,0.03931625851266545,0.019426178738843097,0.02433876110026532,0.0161324581352835
hef_gbdt_e5_official_ditto,75,6,18,0.7691806870277548,0.115040746461092,0.753231189936168,0.12814582255723486,0.7947602214671317,0.12061779986176155,0.9618021918959994,0.024685964334923666,0.8223218303123699,0.12199847562607245,0.038978172561480305,0.01777772075775291,0.025195657109534926,0.01829961810365704
hef_gbdt_e5_official_ditto,80,6,18,0.7803223483990676,0.1105230720656602,0.7672360687542478,0.12584173531163473,0.800081944816472,0.11265659938441097,0.9638589672238244,0.02399353514644004,0.8276043634344985,0.12472135680997355,0.03715463799780423,0.01816105395847075,0.02214682584836537,0.012308340530843728
hef_gbdt_e5_official_ditto,85,6,18,0.7782054302107451,0.11579733336544978,0.7605981384362852,0.1355226037587617,0.8013507560723383,0.10405240925822343,0.9642974387088062,0.024550214679169045,0.8282597811359846,0.1228442921679984,0.03763931399159003,0.018198607994892854,0.02256097009041833,0.01238954154927122
hef_gbdt_e5_official_ditto,90,6,18,0.7908790948407367,0.10299597220901646,0.7830886716428221,0.12926988104069737,0.8060603322943314,0.09730897660181351,0.9679160660923294,0.01993339268846387,0.8408397554550466,0.108896019553844,0.035761440992759665,0.016646595158877356,0.023389050554634715,0.01452652388126642
hef_gbdt_e5_official_ditto,95,6,18,0.7934347609368556,0.10733856283409181,0.7915603762225458,0.1147477966888899,0.7991988747019181,0.11343392415100907,0.9662228966348627,0.02288970834134602,0.8406150613085744,0.11373173630281225,0.03567359177121517,0.01800150469713814,0.023518147673074936,0.01710806709803126
hef_gbdt_e5_official_ditto,100,6,18,0.7969631368108535,0.10708606612185068,0.7863589203876994,0.1234179679652336,0.8158612900068205,0.111841412210586,0.9688523446484497,0.021086435875020508,0.851538040179425,0.10860603043144039,0.034533594188582734,0.017164711716995094,0.02206115912577524,0.015191720008588011
hef_gbdt_e5_official_ditto_mixda,1,6,18,0.44089609089926307,0.19488537216325466,0.3422792985511797,0.22078206888191002,0.7267792441039419,0.12494774009001153,0.7850420574083345,0.11307647567361932,0.3656038395791347,0.2531184999607696,0.0872476274075839,0.0228510584174994,0.06609730593254154,0.030511880018592362
hef_gbdt_e5_official_ditto_mixda,2,6,18,0.4927042245107047,0.17735943495905535,0.39724698787315377,0.19875468368285662,0.7061380114650903,0.12921214135005746,0.8529978640451018,0.0673069709660161,0.4456226835888391,0.22480600535766537,0.08248338217963422,0.023986377140833407,0.061774874986476436,0.025703807218423837
hef_gbdt_e5_official_ditto_mixda,3,6,18,0.5451634530511971,0.16464582617398996,0.47389015815425123,0.17973470184962065,0.6618392058755088,0.14691107714396132,0.8827303621910354,0.05714124449362064,0.5231704834057441,0.20915007110464612,0.07618343006455408,0.02297815702017084,0.062370409741218054,0.024536168134817328
hef_gbdt_e5_official_ditto_mixda,4,6,18,0.5741281885620968,0.15494340747476748,0.5352117785489675,0.1653404623439467,0.6337843136158947,0.16095546102559402,0.8915853778003293,0.051042187321630406,0.5514399949801134,0.2018503488868555,0.06918786771562646,0.021826592828846216,0.05146180622729385,0.022230817006513696
hef_gbdt_e5_official_ditto_mixda,5,6,18,0.569723089372139,0.16474837022093725,0.5300917440652249,0.20416579305499602,0.6627797604758552,0.1524261647295842,0.8927894161691958,0.04974724729776256,0.5645363649645051,0.1993641097665078,0.06949089042969261,0.024867802621873887,0.05166618922074718,0.027444558112821725
hef_gbdt_e5_official_ditto_mixda,10,6,18,0.6141434233100851,0.170387664039167,0.5788530340048516,0.23415098297445538,0.7059866050479092,0.1305824095225128,0.9083993677245659,0.05099509262439933,0.6172878671952354,0.21760117482525332,0.06228596440488113,0.027226890192524403,0.0373814126526234,0.029053179669717683
hef_gbdt_e5_official_ditto_mixda,15,6,18,0.6447527482472754,0.1736853409139412,0.6040107709335116,0.21719723319597692,0.7225643159634306,0.1312543398135381,0.9217092114478933,0.050330582248282775,0.6589953376953671,0.2152417056484284,0.05795689516842346,0.027547312431281522,0.035986772935369,0.026095744562807735
hef_gbdt_e5_official_ditto_mixda,20,6,18,0.6434969866421928,0.16794181508458186,0.5991900165363773,0.21541720920701316,0.7248492235575087,0.12008182276183499,0.922253740952824,0.04788612954136885,0.6520861099514412,0.21136220873717243,0.05920556015217387,0.02820143470120067,0.03699868267079977,0.027814253033508738
hef_gbdt_e5_official_ditto_mixda,25,6,18,0.6610123322545435,0.1767705067826023,0.6190857035402155,0.22437297566181091,0.7404024041557787,0.1189728256327304,0.9250432297212604,0.04892617540011169,0.6794606724674297,0.2127698274224185,0.055956003743594385,0.02771217612167853,0.03796359698922206,0.0258631849329372
hef_gbdt_e5_official_ditto_mixda,30,6,18,0.6633116046478321,0.1760506439802038,0.6352794811978761,0.2235693886998486,0.7270290326274531,0.1254787807364009,0.9277980103566283,0.04862473775513581,0.6830653211847341,0.21224766999879677,0.05545856971830069,0.028084630137667724,0.03500956685780934,0.026726182620926874
hef_gbdt_e5_official_ditto_mixda,35,6,18,0.6831471136223387,0.17555105919360048,0.6472697553977756,0.21754771176928725,0.747462898732966,0.12567034227737214,0.9345040294127466,0.04835327533628995,0.7113698234108622,0.20944902182617228,0.05135863248775123,0.028124182663169316,0.03157413614278338,0.024203894403016707
hef_gbdt_e5_official_ditto_mixda,40,6,18,0.7260308386631593,0.1371027368963803,0.6917670598704142,0.16063701002959163,0.7737414286155839,0.11513180772347095,0.9494578077595865,0.03465175920792245,0.7578228547297186,0.16627111060159633,0.04523454297367085,0.02168395519967305,0.02595698607634111,0.019746683255362343
hef_gbdt_e5_official_ditto_mixda,45,6,18,0.7336972521396037,0.11777063569739574,0.7125632584219613,0.15416904753303234,0.7697679594977916,0.10313156417408342,0.9542340768211223,0.025926347321183346,0.7784547374189016,0.13423116824418085,0.04399525163652415,0.019236790660805324,0.02393026612094017,0.014661023084072806
hef_gbdt_e5_official_ditto_mixda,50,6,18,0.7578410195211528,0.12243984125073015,0.7587023803603304,0.1500070495306702,0.7645191643536463,0.11624277426045185,0.9587018825481988,0.025428318382261374,0.8053578663438747,0.12633820233474186,0.03931029305615406,0.017598218583799632,0.020213092906961303,0.010288440271738659
hef_gbdt_e5_official_ditto_mixda,55,6,18,0.7625505551838786,0.12080047956011268,0.7574626797041608,0.12966889466558384,0.7772818905756848,0.13496243066537658,0.959927196649215,0.025131278641361065,0.8082815667799359,0.12737986002419058,0.038759151960118664,0.017062359185857485,0.01934819924204929,0.00871611042623556
hef_gbdt_e5_official_ditto_mixda,60,6,18,0.7762753079100913,0.10758134651627285,0.7617410422382168,0.12665924677847276,0.7956259516800288,0.10055379757269374,0.9644648652368333,0.02122593361014116,0.8258779859500017,0.11514478386281153,0.03728536409645272,0.01685061342249321,0.020578510846669597,0.011176808654676578
hef_gbdt_e5_official_ditto_mixda,65,6,18,0.7730108529350084,0.10500018750681078,0.7726140512321638,0.11033296861214387,0.7792789392443467,0.1183882596556909,0.9638371648749215,0.02146544489246829,0.8244933667890262,0.11230431665177178,0.03839899213128573,0.015587964868625424,0.021714547355293295,0.009642284013727156
